   1.7379771e+01   1.4252861e+01   4.0603422e+01
   1.7281874e+01   1.3976569e+01   4.0776241e+01
   1.7183824e+01   1.3702206e+01   4.0948079e+01
   1.7085740e+01   1.3428252e+01   4.1118936e+01
   1.6987722e+01   1.3483480e+01   4.1288814e+01
   1.6889649e+01   1.3709385e+01   4.1457710e+01
   1.6791626e+01   1.3934680e+01   4.1625626e+01
   1.6693983e+01   1.3825211e+01   4.1792566e+01
   1.6596287e+01   1.3546410e+01   4.1958529e+01
   1.6498323e+01   1.3270966e+01   4.2123512e+01
   1.6400246e+01   1.2996922e+01   4.2287515e+01
   1.6302180e+01   1.2722753e+01   4.2450537e+01
   1.6204222e+01   1.2777226e+01   4.2612579e+01
   1.6106181e+01   1.3002732e+01   4.2773641e+01
   1.6008120e+01   1.3228498e+01   4.2933722e+01
   1.5910372e+01   1.3120346e+01   4.3092826e+01
   1.5812579e+01   1.2842766e+01   4.3250951e+01
   1.5714560e+01   1.2567994e+01   4.3408097e+01
   1.5616475e+01   1.2294065e+01   4.3564262e+01
   1.5518445e+01   1.2349441e+01   4.3719446e+01
   1.5420365e+01   1.2575440e+01   4.3873650e+01
   1.5322389e+01   1.2800133e+01   4.4026874e+01
   1.5224950e+01   1.2688127e+01   4.4179123e+01
   1.5127431e+01   1.2407112e+01   4.4330398e+01
   1.5029536e+01   1.2130798e+01   4.4480693e+01
   1.4931474e+01   1.1856578e+01   4.4630008e+01
   1.4833400e+01   1.1582501e+01   4.4778342e+01
   1.4735437e+01   1.1637037e+01   4.4925696e+01
   1.4637387e+01   1.1862657e+01   4.5072070e+01
   1.4539351e+01   1.2088111e+01   4.5217463e+01
   1.4441761e+01   1.1977990e+01   4.5361881e+01
   1.4344103e+01   1.1698707e+01   4.5505322e+01
   1.4246129e+01   1.1423386e+01   4.5647783e+01
   1.4148045e+01   1.1149432e+01   4.5789264e+01
   1.4050009e+01   1.0874892e+01   4.5929764e+01
   1.3952142e+01   1.0928229e+01   4.6069285e+01
   1.3854151e+01   1.1153117e+01   4.6207827e+01
   1.3756077e+01   1.1379039e+01   4.6345388e+01
   1.3658353e+01   1.1270590e+01   4.6481971e+01
   1.3560573e+01   1.0992837e+01   4.6617577e+01
   1.3462539e+01   1.0718266e+01   4.6752202e+01
   1.3364458e+01   1.0444278e+01   4.6885847e+01
   1.3266487e+01   1.0498913e+01   4.7018512e+01
   1.3168427e+01   1.0724668e+01   4.7150196e+01
   1.3070436e+01   1.0949551e+01   4.7280900e+01
   1.2973097e+01   1.0836287e+01   4.7410631e+01
   1.2875653e+01   1.0554332e+01   4.7539388e+01
   1.2777749e+01   1.0278131e+01   4.7667165e+01
   1.2679673e+01   1.0004088e+01   4.7793962e+01
   1.2581629e+01   9.7296391e+00   4.7919778e+01
   1.2483773e+01   9.7828383e+00   4.8044616e+01
   1.2385778e+01   1.0007778e+01   4.8168474e+01
   1.2287721e+01   1.0233484e+01   4.8291351e+01
   1.2190182e+01   1.0122728e+01   4.8413253e+01
   1.2092557e+01   9.8430367e+00   4.8534178e+01
   1.1994560e+01   9.5679942e+00   4.8654124e+01
   1.1896476e+01   9.2940461e+00   4.8773089e+01
   1.1798509e+01   9.3486435e+00   4.8891074e+01
   1.1700443e+01   9.5744661e+00   4.9008078e+01
   1.1602513e+01   9.7985932e+00   4.9124103e+01
   1.1505519e+01   9.6810176e+00   4.9239159e+01
   1.1408357e+01   9.3955397e+00   4.9353242e+01
   1.1310537e+01   9.1182928e+00   4.9466348e+01
   1.1212469e+01   8.8441434e+00   4.9578472e+01
   1.1114426e+01   8.5696752e+00   4.9689616e+01
   1.1016608e+01   8.6224018e+00   4.9799783e+01
   1.0918623e+01   8.8472079e+00   4.9908969e+01
   1.0820586e+01   9.0726797e+00   5.0017175e+01
   1.0723280e+01   8.9590012e+00   5.0124407e+01
   1.0625844e+01   8.6769525e+00   5.0230666e+01
   1.0527885e+01   8.4014385e+00   5.0335945e+01
   1.0429800e+01   8.1274960e+00   5.0440243e+01
   1.0331858e+01   8.1817802e+00   5.0543561e+01
   1.0233794e+01   8.4075715e+00   5.0645899e+01
   1.0135928e+01   8.6309001e+00   5.0747259e+01
   1.0039382e+01   8.5077202e+00   5.0847652e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
   9.9425629e+00   8.2179641e+00   5.0947078e+01
