   1.7800000e+00  -9.5511867e-07   1.2057119e-05   5.4437021e-05  -2.4998759e-04
   1.7900000e+00  -8.3454748e-07   1.1133312e-05   5.1937145e-05  -2.3895990e-04
   1.8000000e+00  -7.2321436e-07   1.0269064e-05   4.9547546e-05  -2.2839579e-04
   1.8100000e+00  -6.2052372e-07   9.4608897e-06   4.7263588e-05  -2.1827696e-04
   1.8200000e+00  -5.2591482e-07   8.7054909e-06   4.5080819e-05  -2.0858575e-04
   1.8300000e+00  -4.3885991e-07   7.9997528e-06   4.2994961e-05  -1.9930519e-04
   1.8400000e+00  -3.5886238e-07   7.3407316e-06   4.1001909e-05  -1.9041887e-04
   1.8500000e+00  -2.8545507e-07   6.7256462e-06   3.9097721e-05  -1.8191101e-04
   1.8600000e+00  -2.1819861e-07   6.1518694e-06   3.7278611e-05  -1.7376641e-04
   1.8700000e+00  -1.5667991e-07   5.6169201e-06   3.5540947e-05  -1.6597043e-04
   1.8800000e+00  -1.0051071e-07   5.1184553e-06   3.3881242e-05  -1.5850897e-04
   1.8900000e+00  -4.9326159e-08   4.6542632e-06   3.2296152e-05  -1.5136847e-04
   1.9000000e+00  -2.7835271e-09   4.2222557e-06   3.0782468e-05  -1.4453585e-04
   1.9100000e+00   3.9439030e-08   3.8204627e-06   2.9337109e-05  -1.3799855e-04
   1.9200000e+00   7.7643657e-08   3.4470248e-06   2.7957124e-05  -1.3174448e-04
   1.9300000e+00   1.1211391e-07   3.1001886e-06   2.6639679e-05  -1.2576200e-04
   1.9400000e+00   1.4311579e-07   2.7783000e-06   2.5382059e-05  -1.2003994e-04
   1.9500000e+00   1.7089879e-07   2.4797996e-06   2.4181660e-05  -1.1456752e-04
   1.9600000e+00   1.9569679e-07   2.2032175e-06   2.3035985e-05  -1.0933441e-04
   1.9700000e+00   2.1772896e-07   1.9471682e-06   2.1942640e-05  -1.0433066e-04
   1.9800000e+00   2.3720064e-07   1.7103465e-06   2.0899334e-05  -9.9546709e-05
   1.9900000e+00   2.5430411e-07   1.4915228e-06   1.9903867e-05  -9.4973379e-05
   2.0000000e+00   2.6921934e-07   1.2895392e-06   1.8954133e-05  -9.0601841e-05
   2.0100000e+00   2.8211473e-07   1.1033057e-06   1.8048115e-05  -8.6423615e-05
   2.0200000e+00   2.9314779e-07   9.3179631e-07   1.7183878e-05  -8.2430555e-05
   2.0300000e+00   3.0246575e-07   7.7404550e-07   1.6359573e-05  -7.8614839e-05
   2.0400000e+00   3.1020620e-07   6.2914510e-07   1.5573425e-05  -7.4968954e-05
   2.0500000e+00   3.1649765e-07   4.9624103e-07   1.4823735e-05  -7.1485686e-05
   2.0600000e+00   3.2146006e-07   3.7453027e-07   1.4108878e-05  -6.8158111e-05
   2.0700000e+00   3.2520537e-07   2.6325808e-07   1.3427297e-05  -6.4979581e-05
   2.0800000e+00   3.2783795e-07   1.6171530e-07   1.2777501e-05  -6.1943716e-05
   2.0900000e+00   3.2945510e-07   6.9235772e-08   1.2158064e-05  -5.9044395e-05
   2.1000000e+00   3.3014746e-07  -1.4806059e-08   1.1567620e-05  -5.6275744e-05
   2.1100000e+00   3.2999940e-07  -9.0997434e-08   1.1004863e-05  -5.3632126e-05
   2.1200000e+00   3.2908942e-07  -1.5988946e-07   1.0468541e-05  -5.1108138e-05
   2.1300000e+00   3.2749053e-07  -2.2199915e-07   9.9574600e-06  -4.8698593e-05
   2.1400000e+00   3.2527054e-07  -2.7781139e-07   9.4704741e-06  -4.6398521e-05
   2.1500000e+00   3.2249242e-07  -3.2778078e-07   9.0064889e-06  -4.4203155e-05
   2.1600000e+00   3.1921462e-07  -3.7233335e-07   8.5644574e-06  -4.2107924e-05
   2.1700000e+00   3.1549128e-07  -4.1186825e-07   8.1433781e-06  -4.0108447e-05
   2.1800000e+00   3.1137260e-07  -4.4675927e-07   7.7422936e-06  -3.8200527e-05
   2.1900000e+00   3.0690501e-07  -4.7735636e-07   7.3602884e-06  -3.6380138e-05
   2.2000000e+00   3.0213144e-07  -5.0398698e-07   6.9964870e-06  -3.4643426e-05
   2.2100000e+00   2.9709157e-07  -5.2695747e-07   6.6500527e-06  -3.2986695e-05
   2.2200000e+00   2.9182200e-07  -5.4655424e-07   6.3201858e-06  -3.1406408e-05
   2.2300000e+00   2.8635646e-07  -5.6304500e-07   6.0061217e-06  -2.9899173e-05
   2.2400000e+00   2.8072601e-07  -5.7667984e-07   5.7071300e-06  -2.8461746e-05
   2.2500000e+00   2.7495921e-07  -5.8769229e-07   5.4225125e-06  -2.7091016e-05
   2.2600000e+00   2.6908229e-07  -5.9630032e-07   5.1516024e-06  -2.5784007e-05
   2.2700000e+00   2.6311928e-07  -6.0270726e-07   4.8937623e-06  -2.4537868e-05
   2.2800000e+00   2.5709221e-07  -6.0710271e-07   4.6483836e-06  -2.3349873e-05
   2.2900000e+00   2.5102118e-07  -6.0966335e-07   4.4148849e-06  -2.2217409e-05
   2.3000000e+00   2.4492455e-07  -6.1055373e-07   4.1927108e-06  -2.1137977e-05
   2.3100000e+00   2.3881901e-07  -6.0992701e-07   3.9813310e-06  -2.0109186e-05
   2.3200000e+00   2.3271974e-07  -6.0792570e-07   3.7802391e-06  -1.9128746e-05
   2.3300000e+00   2.2664048e-07  -6.0468226e-07   3.5889517e-06  -1.8194470e-05
   2.3400000e+00   2.2059366e-07  -6.0031975e-07   3.4070070e-06  -1.7304261e-05
   2.3500000e+00   2.1459046e-07  -5.9495242e-07   3.2339644e-06  -1.6456118e-05
   2.3600000e+00   2.0864094e-07  -5.8868625e-07   3.0694032e-06  -1.5648123e-05
   2.3700000e+00   2.0275408e-07  -5.8161950e-07   2.9129220e-06  -1.4878445e-05
   2.3800000e+00   1.9693788e-07  -5.7384315e-07   2.7641375e-06  -1.4145331e-05
   2.3900000e+00   1.9119945e-07  -5.6544140e-07   2.6226842e-06  -1.3447106e-05
   2.4000000e+00   1.8554504e-07  -5.5649210e-07   2.4882131e-06  -1.2782168e-05
   2.4100000e+00   1.7998012e-07  -5.4706713e-07   2.3603915e-06  -1.2148987e-05
   2.4200000e+00   1.7450945e-07  -5.3723281e-07   2.2389016e-06  -1.1546100e-05
   2.4300000e+00   1.6913712e-07  -5.2705029e-07   2.1234406e-06  -1.0972107e-05
   2.4400000e+00   1.6386661e-07  -5.1657582e-07   2.0137195e-06  -1.0425673e-05
   2.4500000e+00   1.5870086e-07  -5.0586111e-07   1.9094628e-06  -9.9055195e-06
   2.4600000e+00   1.5364224e-07  -4.9495365e-07   1.8104076e-06  -9.4104277e-06
   2.4700000e+00   1.4869271e-07  -4.8389697e-07   1.7163033e-06  -8.9392316e-06
   2.4800000e+00   1.4385374e-07  -4.7273088e-07   1.6269110e-06  -8.4908178e-06
   2.4900000e+00   1.3912643e-07  -4.6149177e-07   1.5420028e-06  -8.0641228e-06
   2.5000000e+00   1.3451151e-07  -4.5021283e-07   1.4613616e-06  -7.6581309e-06
   2.5100000e+00   1.3000938e-07  -4.3892423e-07   1.3847803e-06  -7.2718721e-06
   2.5200000e+00   1.2562014e-07  -4.2765339e-07   1.3120616e-06  -6.9044204e-06
   2.5300000e+00   1.2134361e-07  -4.1642512e-07   1.2430174e-06  -6.5548913e-06
   2.5400000e+00   1.1717936e-07  -4.0526184e-07   1.1774685e-06  -6.2224408e-06
   2.5500000e+00   1.1312674e-07  -3.9418373e-07   1.1152440e-06  -5.9062628e-06
   2.5600000e+00   1.0918490e-07  -3.8320890e-07   1.0561814e-06  -5.6055881e-06
   2.5700000e+00   1.0535281e-07  -3.7235352e-07   1.0001255e-06  -5.3196826e-06
   2.5800000e+00   1.0162928e-07  -3.6163200e-07   9.4692871e-07  -5.0478455e-06
   2.5900000e+00   9.8012957e-08  -3.5105708e-07   8.9645026e-07  -4.7894083e-06
   2.6000000e+00   9.4502386e-08  -3.4063999e-07   8.4855617e-07  -4.5437331e-06
   2.6100000e+00   9.1095986e-08  -3.3039052e-07   8.0311884e-07  -4.3102110e-06
   2.6200000e+00   8.7792081e-08  -3.2031719e-07   7.6001673e-07  -4.0882616e-06
   2.6300000e+00   8.4588909e-08  -3.1042728e-07   7.1913412e-07  -3.8773308e-06
   2.6400000e+00   8.1484636e-08  -3.0072700e-07   6.8036081e-07  -3.6768904e-06
   2.6500000e+00   7.8477366e-08  -2.9122150e-07   6.4359190e-07  -3.4864366e-06
   2.6600000e+00   7.5565151e-08  -2.8191503e-07   6.0872754e-07  -3.3054888e-06
   2.6700000e+00   7.2746001e-08  -2.7281095e-07   5.7567265e-07  -3.1335888e-06
   2.6800000e+00   7.0017891e-08  -2.6391184e-07   5.4433676e-07  -2.9702998e-06
   2.6900000e+00   6.7378773e-08  -2.5521958e-07   5.1463376e-07  -2.8152053e-06
   2.7000000e+00   6.4826577e-08  -2.4673535e-07   4.8648171e-07  -2.6679081e-06
   2.7100000e+00   6.2359224e-08  -2.3845977e-07   4.5980263e-07  -2.5280300e-06
   2.7200000e+00   5.9974626e-08  -2.3039290e-07   4.3452233e-07  -2.3952100e-06
   2.7300000e+00   5.7670697e-08  -2.2253428e-07   4.1057023e-07  -2.2691044e-06
   2.7400000e+00   5.5445354e-08  -2.1488304e-07   3.8787919e-07  -2.1493856e-06
   2.7500000e+00   5.3296524e-08  -2.0743789e-07   3.6638533e-07  -2.0357413e-06
   2.7600000e+00   5.1222145e-08  -2.0019716e-07   3.4602792e-07  -1.9278741e-06
   2.7700000e+00   4.9220173e-08  -1.9315887e-07   3.2674918e-07  -1.8255007e-06
   2.7800000e+00   4.7288585e-08  -1.8632076e-07   3.0849417e-07  -1.7283511e-06
   2.7900000e+00   4.5425377e-08  -1.7968028e-07   2.9121066e-07  -1.6361680e-06
   2.8000000e+00   4.3628574e-08  -1.7323468e-07   2.7484898e-07  -1.5487067e-06
   2.8100000e+00   4.1896227e-08  -1.6698099e-07   2.5936191e-07  -1.4657338e-06
   2.8200000e+00   4.0226417e-08  -1.6091607e-07   2.4470457e-07  -1.3870272e-06
   2.8300000e+00   3.8617257e-08  -1.5503664e-07   2.3083430e-07  -1.3123754e-06
   2.8400000e+00   3.7066890e-08  -1.4933926e-07   2.1771055e-07  -1.2415769e-06
   2.8500000e+00   3.5573498e-08  -1.4382042e-07   2.0529478e-07  -1.1744402e-06
   2.8600000e+00   3.4135293e-08  -1.3847649e-07   1.9355038e-07  -1.1107826e-06
   2.8700000e+00   3.2750529e-08  -1.3330377e-07   1.8244255e-07  -1.0504305e-06
   2.8800000e+00   3.1417491e-08  -1.2829851e-07   1.7193825e-07  -9.9321848e-07
   2.8900000e+00   3.0134506e-08  -1.2345690e-07   1.6200606e-07  -9.3898916e-07
   2.9000000e+00   2.8899937e-08  -1.1877512e-07   1.5261617e-07  -8.8759281e-07
